station,total_abundance,q0,q1,q2,assemblage_id,scenario,scenario_family,baseline_scenario,unit_type,iter
1992,91,15,7.267136915595531,4.828571428571428,carabidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,4
1996,7,6,5.742347492053464,5.444444444444445,carabidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,4
2011,160,16,5.372855522032686,3.602589361103293,carabidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,4
2021,99,8,2.0935986905422572,1.4956508469403327,carabidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,4
2034,0,0,1,0,carabidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,4
2076,7,4,3.1700328249236738,2.5789473684210527,carabidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,4
215,40,8,3.980542890023821,2.5559105431309903,carabidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,4
2182,60,19,9.395372036955779,5.555555555555555,carabidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,4
2205,0,0,1,0,carabidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,4
223,175,8,3.4684668222235135,2.3635872501350623,carabidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,4
2257,2,1,1,1,carabidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,4
2260,0,0,1,0,carabidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,4
2276,1,1,1,1,carabidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,4
2312,22,5,2.5213728251976653,1.8059701492537312,carabidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,4
288,52,14,8.842985579198963,6.5314009661835755,carabidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,4
291,54,9,3.90033311649755,2.4628378378378377,carabidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,4
391,3,2,1.8898815748423097,1.7999999999999998,carabidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,4
400,77,12,8.004495560354572,6.595105672969966,carabidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,4
408,456,16,4.965771495351813,2.979281886695131,carabidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,4
423,155,25,13.249500097169165,8.546780505158306,carabidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,4
476,47,11,4.885824643418179,2.8140127388535032,carabidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,4
609,90,10,3.3631443728607735,2.117093570308416,carabidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,4
620,35,8,4.065027814834032,2.8032036613272315,carabidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,4
633,12,3,2.2795070569547775,1.945945945945946,carabidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,4
644,51,16,10.646361555360352,7.764179104477612,carabidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,4
730,1036,16,1.80152768194646,1.3521328327748243,carabidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,4
788,99,18,9.344235390750045,6.09136109384711,carabidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,4
792,76,18,11.465791359385841,8.395348837209303,carabidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,4
805,69,10,4.988267493284829,3.6707787201233617,carabidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,4
812,34,13,7.315942967638439,4.345864661654136,carabidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,4
827,22,5,3.1136784474064294,2.2616822429906542,carabidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,4
870,62,8,4.176769385179475,2.860119047619048,carabidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,4
926,30,5,3.0940002178329653,2.6011560693641615,carabidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,4
1030,609,22,3.2087664020591107,1.7136540265308857,carabidae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
1058,167,20,5.865669379039737,3.1796830464029187,carabidae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
1090,1326,17,2.3098466543135348,1.5791924210662456,carabidae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
1141,104,11,3.6885318510229674,2.543744120413923,carabidae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
1166,110,15,5.590197516020288,3.1347150259067362,carabidae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
1174,91,16,5.288876209546143,3.174013031812955,carabidae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
1180,908,31,4.436781997747411,2.283656669288809,carabidae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
1237,25,11,7.386492465157046,4.921259842519684,carabidae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
1243,249,13,2.4078217843248697,1.4937480424988554,carabidae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
1274,80,21,10.445266756841368,6.299212598425196,carabidae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
1310,20,7,5.942008193220011,5.2631578947368425,carabidae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
1366,45,9,6.165001725308602,4.975429975429975,carabidae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
137,501,32,7.902546185503897,4.156677982942783,carabidae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
1372,24,10,7.396497101122574,5.647058823529412,carabidae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
1464,78,14,9.41658309909512,7.294964028776979,carabidae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
1477,33,15,11.184988333637046,8.574803149606298,carabidae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
1491,14,3,1.9270218579005853,1.5555555555555558,carabidae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
152,244,18,6.244136114241023,4.130428749826558,carabidae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
1537,42,11,8.045738205024161,6.784615384615385,carabidae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
1549,104,25,12.966490121436586,7.91800878477306,carabidae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
1556,141,22,10.269953558786634,6.3823434991974315,carabidae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
157,39,8,3.5424005288402793,2.163584637268848,carabidae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
1587,157,12,4.1961874331491575,2.6871252589120243,carabidae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
1660,68,10,5.749102412073289,4.661290322580645,carabidae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
1677,162,12,3.6553792068056756,2.2453798767967146,carabidae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
1686,74,9,4.293493233099413,2.849115504682622,carabidae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
1694,10,6,4.472135954999579,3.3333333333333335,carabidae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
1706,29,5,2.7903616869314085,1.9881796690307325,carabidae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
1768,1,1,1,1,carabidae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
1826,235,16,5.2275964880728845,3.1512125534950073,carabidae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
1837,194,19,8.571794776798809,6.295751087320173,carabidae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
1875,128,10,3.2546378570722982,2.2279031819418003,carabidae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
1887,18,4,2.658933829906955,2.189189189189189,carabidae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
1893,0,0,1,0,carabidae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
1992,91,18,8.901105897976525,5.877217885024839,carabidae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
1996,7,6,5.742347492053464,5.444444444444445,carabidae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
2011,160,14,5.2114243241000056,3.5359116022099446,carabidae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
2021,99,7,1.8401395639360147,1.3449979415397284,carabidae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
2034,0,0,1,0,carabidae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
2076,7,4,3.5859888270569535,3.266666666666667,carabidae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
215,40,7,2.8523430377799945,1.8475750577367205,carabidae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
2182,60,18,8.549695809849277,5.172413793103448,carabidae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
2205,0,0,1,0,carabidae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
223,175,10,3.1132062669145335,2.040986337887371,carabidae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
2257,2,1,1,1,carabidae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
2260,0,0,1,0,carabidae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
2276,1,1,1,1,carabidae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
2312,22,6,3.947189919196603,3.1842105263157894,carabidae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
288,52,14,8.81799683377598,6.377358490566037,carabidae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
291,54,9,3.5013439677809686,2.1472754050073637,carabidae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
391,3,2,1.8898815748423097,1.7999999999999998,carabidae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
400,77,12,8.72402526955582,7.495575221238937,carabidae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
408,456,15,4.270973390005577,2.57206471723319,carabidae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
423,155,25,13.384809830070727,8.528576499822508,carabidae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
476,47,12,5.032081458166149,2.821200510855683,carabidae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
609,90,8,2.5842858757016955,1.771653543307087,carabidae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
620,35,8,4.9509823377231,3.5714285714285716,carabidae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
633,12,4,2.672696154421018,2.0571428571428574,carabidae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
644,51,15,9.698329012306738,6.936,carabidae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
730,1036,16,1.4759130190006249,1.1670827715192902,carabidae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
788,99,20,8.698473629596577,5.515475520540236,carabidae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
792,76,18,11.741064569570312,8.62089552238806,carabidae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
805,69,10,5.2728248527840105,3.9249793899422913,carabidae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
812,34,10,6.334694588700617,4.446153846153846,carabidae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
827,22,5,2.5820600043196924,1.819548872180451,carabidae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
870,62,9,4.6006715034562635,3.0556438791732914,carabidae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
926,30,7,4.656515926233908,3.749999999999999,carabidae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
1030,609,25,3.7768403961130956,2.0030839026761362,carabidae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,4
1058,167,23,7.061376609017424,3.648005232177894,carabidae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,4
1090,1326,21,2.822434327771975,1.8260517362423718,carabidae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,4
1141,104,13,4.21330483738175,2.713497240341194,carabidae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,4
1166,110,15,6.290286886946565,3.4297052154195025,carabidae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,4
1174,91,13,5.774623328678664,3.762380736029078,carabidae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,4
1180,908,33,5.25379685046907,2.6873011734028687,carabidae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,4
1237,25,10,6.596525246643083,4.310344827586207,carabidae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,4
1243,249,14,2.9555457978005526,1.711174895813209,carabidae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,4
1274,80,22,12.258401733497655,7.804878048780487,carabidae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,4
1310,20,8,5.942008193220011,4.761904761904762,carabidae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,4
1366,45,10,5.329504303860049,3.622540250447227,carabidae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,4
137,501,33,8.69606519636643,4.655322069106219,carabidae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,4
1372,24,11,6.724326029756011,4.114285714285715,carabidae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,4
1464,78,14,8.542380607752955,6.417721518987342,carabidae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,4
1477,33,14,10.892596124028685,8.853658536585364,carabidae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,4
1491,14,3,1.9270218579005853,1.5555555555555558,carabidae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,4
152,244,21,6.822993114987116,4.419239904988123,carabidae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,4
1537,42,13,9.060324569049193,7.2892561983471085,carabidae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,4
1549,104,23,12.466162452270972,8.132330827067669,carabidae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,4
1556,141,25,10.261390398893518,6.0557416996649405,carabidae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,4
157,39,10,4.821809878094959,2.886148007590133,carabidae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,4
1587,157,12,4.138856018043241,2.6621665406631387,carabidae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,4
1660,68,14,7.568909878280729,5.5576923076923075,carabidae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,4
1677,162,13,3.924295907919276,2.333214793741109,carabidae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,4
1686,74,8,3.7766668925933002,2.6051379638439585,carabidae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,4
1694,10,6,4.472135954999579,3.3333333333333335,carabidae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,4
1706,29,4,2.5821122256512696,1.9603729603729603,carabidae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,4
1768,1,1,1,1,carabidae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,4
1826,235,17,5.890234809182865,3.5471128524632283,carabidae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,4
1837,194,22,10.206038086108158,6.857871720116618,carabidae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,4
1875,128,11,4.020049925609146,2.6841415465268676,carabidae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,4
1887,18,3,1.9812716892692186,1.588235294117647,carabidae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,4
1893,0,0,1,0,carabidae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,4
1992,91,17,8.604458319742866,5.2049025769956,carabidae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,4
1996,7,6,5.742347492053464,5.444444444444445,carabidae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,4
2011,160,18,6.137645069528047,3.8823172581134364,carabidae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,4
2021,99,7,1.9723669801147232,1.4335234752084247,carabidae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,4
2034,0,0,1,0,carabidae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,4
2076,7,4,3.1700328249236738,2.5789473684210527,carabidae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,4
215,40,9,3.8076421642584317,2.26628895184136,carabidae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,4
2182,60,17,7.8001616973855405,4.800000000000001,carabidae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,4
2205,0,0,1,0,carabidae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,4
223,175,11,3.581121323879736,2.2078437026890634,carabidae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,4
2257,2,1,1,1,carabidae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,4
2260,0,0,1,0,carabidae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,4
2276,1,1,1,1,carabidae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,4
2312,22,5,2.806169657579957,2.016666666666667,carabidae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,4
288,52,14,9.434160664846958,7.638418079096045,carabidae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,4
291,54,10,3.6321335740900835,2.229357798165138,carabidae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,4
391,3,3,2.9999999999999996,3,carabidae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,4
400,77,14,8.076329670882492,6.247629083245522,carabidae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,4
408,456,19,5.2629078663774544,3.052226756304495,carabidae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,4
423,155,28,15.083402845104462,10.245202558635393,carabidae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,4
476,47,12,5.411210600461379,3.0218878248974,carabidae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,4
609,90,11,3.1465054473673426,1.9452449567723344,carabidae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,4
620,35,8,5.24599879538166,3.990228013029316,carabidae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,4
633,12,5,3.8883225944793307,3.130434782608696,carabidae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,4
644,51,16,10.075904670221265,7.165289256198345,carabidae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,4
730,1036,15,1.818813244228025,1.3526372302403074,carabidae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,4
788,99,20,9.606440382318025,6.2626198083067095,carabidae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,4
792,76,18,10.83402979032524,7.501298701298701,carabidae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,4
805,69,11,5.672413493216986,3.990779547359597,carabidae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,4
812,34,12,7.933355153829246,5.557692307692307,carabidae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,4
827,22,4,2.172143510470129,1.6241610738255035,carabidae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,4
870,62,9,3.9314895499257343,2.4578005115089514,carabidae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,4
926,30,6,3.942974604222626,3.2142857142857144,carabidae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,4
1030,609,23,3.8333270567483426,2.068390320619712,carabidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,5
1058,167,22,6.322110773290316,3.247060193270462,carabidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,5
1090,1326,17,2.728487149723876,1.8247024686694424,carabidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,5
1141,104,12,3.9741685217442275,2.7026486756621693,carabidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,5
1166,110,12,5.316292521187225,3.2370251471375076,carabidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,5
1174,91,13,5.593831074908484,3.6886414253897555,carabidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,5
1180,908,28,5.050130693513118,2.6369852936472906,carabidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,5
1237,25,10,6.988047679142819,4.844961240310077,carabidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,5
1243,249,13,2.950220015608759,1.742433184385802,carabidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,5
1274,80,20,9.96696016824164,6.213592233009709,carabidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,5
1310,20,8,6.603448667383888,5.7142857142857135,carabidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,5
1366,45,10,5.329504303860049,3.622540250447227,carabidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,5
137,501,29,8.925320895423374,4.738460667157502,carabidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,5
1372,24,10,6.346918609583576,4.056338028169014,carabidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,5
1464,78,12,7.149958070870216,5.707317073170732,carabidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,5
1477,33,14,10.534019869032978,8.18796992481203,carabidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,5
1491,14,3,1.9270218579005853,1.5555555555555558,carabidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,5
152,244,18,6.565533107468351,4.280086268871316,carabidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,5
1537,42,11,8.436100914344072,7.2892561983471085,carabidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,5
1549,104,24,12.813235442820073,8.231354642313546,carabidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,5
1556,141,18,9.37688011178977,6.58965860125953,carabidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,5
157,39,9,4.436235251002594,2.6825396825396823,carabidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,5
1587,157,13,3.9518363322564714,2.5668020410288457,carabidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,5
1660,68,13,7.042854171218563,5.4399999999999995,carabidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,5
1677,162,11,4.003077222427269,2.414351425942962,carabidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,5
1686,74,8,4.545027029702698,3.271206690561529,carabidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,5
1694,10,6,4.472135954999579,3.3333333333333335,carabidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,5
1706,29,5,2.2959668884338247,1.671968190854871,carabidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,5
1768,1,1,1,1,carabidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,5
1826,235,15,5.44914943282193,3.3463612676483065,carabidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,5
1837,194,18,8.434355280170214,6.188096021045709,carabidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,5
1875,128,10,3.446115235997592,2.3683145417750797,carabidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,5
1887,18,3,1.530888750196174,1.255813953488372,carabidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,5
1893,0,0,1,0,carabidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,5
1992,91,17,7.631706891028468,4.734705546026301,carabidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,5
