assemblage_id,group_label,method,analysis_tier,scenario,scenario_family,baseline_scenario,unit_type,gamma_change_pct_median,gamma_change_pct_p10,gamma_change_pct_p90,mean_q0_change_pct_median,mean_q0_change_pct_p10,mean_q0_change_pct_p90,mean_q1_change_pct_median,mean_q1_change_pct_p10,mean_q1_change_pct_p90,mean_q2_change_pct_median,mean_q2_change_pct_p10,mean_q2_change_pct_p90,abundance_stability_median,abundance_stability_p10,abundance_stability_p90,q0_stability_median,q0_stability_p10,q0_stability_p90,q1_stability_median,q1_stability_p10,q1_stability_p90,q2_stability_median,q2_stability_p10,q2_stability_p90,bray_stability_median,bray_stability_p10,bray_stability_p90,sorensen_stability_median,sorensen_stability_p10,sorensen_stability_p90,ordination_procrustes_r2_median,ordination_procrustes_r2_p10,ordination_procrustes_r2_p90,bray_mean_change_pct_median,bray_mean_change_pct_p10,bray_mean_change_pct_p90,sorensen_mean_change_pct_median,sorensen_mean_change_pct_p10,sorensen_mean_change_pct_p90,gdm_bray_delta_explained_median,gdm_bray_delta_explained_p10,gdm_bray_delta_explained_p90,gdm_bray_predicted_stability_median,gdm_bray_predicted_stability_p10,gdm_bray_predicted_stability_p90,gdm_bray_term_rank_stability_median,gdm_bray_term_rank_stability_p10,gdm_bray_term_rank_stability_p90,gdm_sorensen_delta_explained_median,gdm_sorensen_delta_explained_p10,gdm_sorensen_delta_explained_p90,gdm_sorensen_predicted_stability_median,gdm_sorensen_predicted_stability_p10,gdm_sorensen_predicted_stability_p90,gdm_sorensen_term_rank_stability_median,gdm_sorensen_term_rank_stability_p10,gdm_sorensen_term_rank_stability_p90,jaccard_stability_median,jaccard_stability_p10,jaccard_stability_p90,jaccard_mean_change_pct_median,jaccard_mean_change_pct_p10,jaccard_mean_change_pct_p90,n_iter
collembola_soil_core,Collembola,soil-core,main,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,-2.898550724637683,-2.898550724637683,-2.898550724637683,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.9998134508640494,0.9998134508640494,0.9998134508640494,0.999554181428879,0.999554181428879,0.999554181428879,0.999962194508653,0.999962194508653,0.999962194508653,-0.005012302595630569,-0.005012302595630569,-0.005012302595630569,-0.019543225662577157,-0.019543225662577157,-0.019543225662577157,0.02187239536902652,0.02187239536902652,0.02187239536902652,0.9999874153888566,0.9999874153888566,0.9999874153888566,1,1,1,0.047355327684872606,0.047355327684872606,0.047355327684872606,0.9999636408089833,0.9999636408089833,0.9999636408089833,1,1,1,0.999554181428879,0.999554181428879,0.999554181428879,-0.010889995359042448,-0.010889995359042448,-0.010889995359042448,1
collembola_soil_core,Collembola,soil-core,main,rtu_species_only_drop_unresolved,workflow,rtu_mixed_best_available,species_only,-26.086956521739136,-26.086956521739136,-26.086956521739136,-23.04439746300212,-23.04439746300212,-23.04439746300212,-19.64940016008745,-19.64940016008745,-19.64940016008745,-17.799416130487433,-17.799416130487433,-17.799416130487433,0.88592450146566,0.88592450146566,0.88592450146566,0.941185242332233,0.941185242332233,0.941185242332233,0.8534192363902459,0.8534192363902459,0.8534192363902459,0.8060094738270858,0.8060094738270858,0.8060094738270858,0.8132735900616976,0.8132735900616976,0.8132735900616976,0.8805997459177771,0.8805997459177771,0.8805997459177771,0.6698972141218771,0.6698972141218771,0.6698972141218771,0.6212042760790348,0.6212042760790348,0.6212042760790348,0.47349253766881816,0.47349253766881816,0.47349253766881816,-1.1722116392462567,-1.1722116392462567,-1.1722116392462567,0.8976741218956866,0.8976741218956866,0.8976741218956866,1,1,1,-2.590162372008143,-2.590162372008143,-2.590162372008143,0.9446880429317384,0.9446880429317384,0.9446880429317384,1,1,1,0.8805997459177771,0.8805997459177771,0.8805997459177771,-0.031113801180582268,-0.031113801180582268,-0.031113801180582268,1
collembola_soil_core,Collembola,soil-core,main,species_baseline,species_error,species_baseline,species_units,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1
collembola_soil_core,Collembola,soil-core,main,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,0,-0.19607843137254874,0,10.989010989010994,9.587912087912098,12.115384615384617,8.678384068454214,7.315003844285011,9.645500947197364,6.816120537605331,5.312374544415317,7.94721429134077,1,1,1,0.9761189390748368,0.9687962657420915,0.9795275164421361,0.9671313557075318,0.9612612290116972,0.9755400626975459,0.960414497997184,0.946768648098084,0.9697695143134958,0.9768988231639961,0.9700158917119809,0.9835173919548911,0.9484215991301026,0.9365189515767721,0.959217323237354,0.9922159418693921,0.9889889508633654,0.9970530620825679,-0.19231361798628388,-0.27721766900150713,-0.09019391018054704,0.9199175091298528,0.5752066255676458,1.2139562707349372,-0.022804410106425088,-0.2235015585610145,0.07707286480855392,0.9975149818883737,0.9956743440171132,0.9989826090887595,1,1,1,-0.4308477972368938,-0.583173750572515,-0.1343505961114472,0.9921672608143273,0.9884650499936143,0.9957087215270438,1,1,1,0.9484215991301026,0.9365189515767721,0.959217323237354,0.6376944729318712,0.42098211658349927,0.837823664284405,30
collembola_soil_core,Collembola,soil-core,main,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,0,-1.9607843137254943,0,11.813186813186816,10.686813186813193,13.461538461538458,9.235615821406096,7.9048440954167525,10.45258381673221,6.849488723772435,5.709852983229478,7.9928607985569675,1,1,1,0.9734722084812675,0.9684007795188531,0.9779050507803737,0.9641972567127283,0.9529968599870694,0.9712943239707837,0.9506457464036739,0.9310397511838094,0.9656030867345541,0.9773380024658852,0.9678229919716343,0.9825392785678719,0.9457197115911853,0.9308187364707379,0.9508543948430837,0.9920117834541434,0.9886553870868722,0.996156148430356,-0.3238955071373062,-0.42589718792645503,-0.11671762713549969,0.7342978453691584,0.2271034472348377,1.40307561315286,-0.14388426179898772,-0.3147739307579511,0.08078090470132121,0.9967022634450582,0.9959178720494986,0.9989196951523253,1,0.8,1,-0.25701241910689365,-0.5924996365945026,-0.12710247961671417,0.9913719334524791,0.9870453172698412,0.9951499835171992,1,1,1,0.9457197115911853,0.9308187364707379,0.9508543948430837,0.5417958964877734,0.20970065562216703,0.9499437369310093,30
collembola_soil_core,Collembola,soil-core,main,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,50.98039215686274,47.058823529411775,56.86274509803921,26.098901098901116,23.901098901098926,27.22527472527474,21.743003977981168,20.2402069428113,23.313259359418986,17.003820616727474,15.60621009607124,18.12494867306726,1,1,1,0.9665837824841785,0.9563250002994229,0.9716824718101519,0.9567589012405039,0.9485793274991244,0.9644838370715891,0.9504836940756637,0.939540127545487,0.9619571047451535,0.9812493499062053,0.9719623390433423,0.9872803056610582,0.9502055533902737,0.9316742262391693,0.959250048710097,0.9911277689009783,0.9849878159609837,0.9937780620104242,0.6236123652812564,0.46206421929590125,0.7762552176914596,4.28401775128775,3.860447905264963,4.955991850315087,0.08806952512587207,-0.25248897511821955,0.26131214495448934,0.9965263123427047,0.994052041002633,0.9986545196433256,1,1,1,-0.33355867574261744,-0.7885227104284771,-0.1131658493702969,0.991310853099968,0.9765723062390589,0.9967032181732389,1,1,1,0.9502055533902737,0.9316742262391693,0.959250048710097,2.7676422495201414,2.498593062777823,3.147680494633154,30
diplopoda_hand_sorting,Diplopoda,hand-sorting,secondary,adult_only_strict,ontogenetic_filtering,rtu_mixed_best_available,adult_RTU,-16.666666666666664,-16.666666666666664,-16.666666666666664,-26.136363636363637,-26.136363636363637,-26.136363636363637,-9.695776040753202,-9.695776040753202,-9.695776040753202,-20.026812303626883,-20.026812303626883,-20.026812303626883,0.9050058263885099,0.9050058263885099,0.9050058263885099,0.9233760748404846,0.9233760748404846,0.9233760748404846,0.9090057629105592,0.9090057629105592,0.9090057629105592,0.9147544020426747,0.9147544020426747,0.9147544020426747,0.9218781575182556,0.9218781575182556,0.9218781575182556,0.9197923283558713,0.9197923283558713,0.9197923283558713,0.40465142191915204,0.40465142191915204,0.40465142191915204,-0.3460408985301422,-0.3460408985301422,-0.3460408985301422,0.09499725593669073,0.09499725593669073,0.09499725593669073,1.4777712980416418,1.4777712980416418,1.4777712980416418,0.9716632868616214,0.9716632868616214,0.9716632868616214,1,1,1,2.7333426502740954,2.7333426502740954,2.7333426502740954,0.8127150161020619,0.8127150161020619,0.8127150161020619,0.4,0.4,0.4,0.9197923283558713,0.9197923283558713,0.9197923283558713,-0.25582180278292954,-0.25582180278292954,-0.25582180278292954,1
diplopoda_hand_sorting,Diplopoda,hand-sorting,secondary,rtu_family_level,resolution_family,rtu_mixed_family_resolvable,family_units,-75,-75,-75,-29.54545454545454,-29.54545454545454,-29.54545454545454,-18.042467238460613,-18.042467238460613,-18.042467238460613,-23.130194011421302,-23.130194011421302,-23.130194011421302,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9792735222455987,0.9792735222455987,0.9792735222455987,0.903797200255654,0.903797200255654,0.903797200255654,0.9766917651103975,0.9766917651103975,0.9766917651103975,0.48076379376131806,0.48076379376131806,0.48076379376131806,0.4774027018024759,0.4774027018024759,0.4774027018024759,0.6523756030660735,0.6523756030660735,0.6523756030660735,-15.74694402157294,-15.74694402157294,-15.74694402157294,-29.52699709650445,-29.52699709650445,-29.52699709650445,-0.8537947310463645,-0.8537947310463645,-0.8537947310463645,0.7289636958137005,0.7289636958137005,0.7289636958137005,-0.8,-0.8,-0.8,-1.598599316030036,-1.598599316030036,-1.598599316030036,0.5557530709204057,0.5557530709204057,0.5557530709204057,-0.4,-0.4,-0.4,0.4774027018024759,0.4774027018024759,0.4774027018024759,-23.74476893592279,-23.74476893592279,-23.74476893592279,1
diplopoda_hand_sorting,Diplopoda,hand-sorting,secondary,rtu_genus_level,resolution_genus,rtu_mixed_genus_resolvable,genus_units,-38.70967741935484,-38.70967741935484,-38.70967741935484,-15.789473684210531,-15.789473684210531,-15.789473684210531,-10.364812448825678,-10.364812448825678,-10.364812448825678,-15.366864487033126,-15.366864487033126,-15.366864487033126,1,1,1,0.9864255782970862,0.9864255782970862,0.9864255782970862,0.9295834871480415,0.9295834871480415,0.9295834871480415,0.9866711880943312,0.9866711880943312,0.9866711880943312,0.7371409520088487,0.7371409520088487,0.7371409520088487,0.7133532615572666,0.7133532615572666,0.7133532615572666,0.6953541021754495,0.6953541021754495,0.6953541021754495,-4.913855702203707,-4.913855702203707,-4.913855702203707,-9.41272341704973,-9.41272341704973,-9.41272341704973,-2.6813309185129586,-2.6813309185129586,-2.6813309185129586,0.8917456842718088,0.8917456842718088,0.8917456842718088,1,1,1,-2.8931823413628877,-2.8931823413628877,-2.8931823413628877,0.7685297513330226,0.7685297513330226,0.7685297513330226,0.4,0.4,0.4,0.7133532615572666,0.7133532615572666,0.7133532615572666,-7.713280008844214,-7.713280008844214,-7.713280008844214,1
diplopoda_hand_sorting,Diplopoda,hand-sorting,secondary,rtu_mixed_best_available,workflow,rtu_mixed_best_available,mixed_RTU,0,0,0,0,0,0,0,0,0,0,0,0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1.0000000000000004,1.0000000000000004,1.0000000000000004,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1
diplopoda_hand_sorting,Diplopoda,hand-sorting,secondary,rtu_mixed_family_resolvable,resolution_family,rtu_mixed_family_resolvable,family_resolvable_RTU,0,0,0,0,0,0,0,0,0,0,0,0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1.0000000000000004,1.0000000000000004,1.0000000000000004,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1
diplopoda_hand_sorting,Diplopoda,hand-sorting,secondary,rtu_mixed_genus_resolvable,resolution_genus,rtu_mixed_genus_resolvable,genus_resolvable_RTU,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0.9999999999999998,0.9999999999999998,0.9999999999999998,1,1,1,0.9999999999999999,0.9999999999999999,0.9999999999999999,1.0000000000000004,1.0000000000000004,1.0000000000000004,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0.9999999999999999,0.9999999999999999,0.9999999999999999,0,0,0,1
diplopoda_hand_sorting,Diplopoda,hand-sorting,secondary,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,-13.888888888888884,-13.888888888888884,-13.888888888888884,-3.409090909090906,-3.409090909090906,-3.409090909090906,-2.026075937632499,-2.026075937632499,-2.026075937632499,-2.3768583488109507,-2.3768583488109507,-2.3768583488109507,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.996375010478273,0.996375010478273,0.996375010478273,0.9750522989074718,0.9750522989074718,0.9750522989074718,0.9953856557654303,0.9953856557654303,0.9953856557654303,0.9620162859796357,0.9620162859796357,0.9620162859796357,0.9607185407056164,0.9607185407056164,0.9607185407056164,0.991859777518491,0.991859777518491,0.991859777518491,-0.3841905995170869,-0.3841905995170869,-0.3841905995170869,-0.7085246817874369,-0.7085246817874369,-0.7085246817874369,-0.45494162239763103,-0.45494162239763103,-0.45494162239763103,0.9752066466711755,0.9752066466711755,0.9752066466711755,0.8,0.8,0.8,-0.507397912873242,-0.507397912873242,-0.507397912873242,0.9826203595757058,0.9826203595757058,0.9826203595757058,1,1,1,0.9607185407056164,0.9607185407056164,0.9607185407056164,-0.4750394369658406,-0.4750394369658406,-0.4750394369658406,1
diplopoda_hand_sorting,Diplopoda,hand-sorting,secondary,rtu_species_only_drop_unresolved,workflow,rtu_mixed_best_available,species_only,-30.555555555555557,-30.555555555555557,-30.555555555555557,-28.409090909090907,-28.409090909090907,-28.409090909090907,-14.395680944367694,-14.395680944367694,-14.395680944367694,-25.90192457453838,-25.90192457453838,-25.90192457453838,0.9564656923294464,0.9564656923294464,0.9564656923294464,0.9105076809390137,0.9105076809390137,0.9105076809390137,0.8400210276880813,0.8400210276880813,0.8400210276880813,0.8978735370605128,0.8978735370605128,0.8978735370605128,0.9657797836136692,0.9657797836136692,0.9657797836136692,0.96327756924708,0.96327756924708,0.96327756924708,0.9904797404502996,0.9904797404502996,0.9904797404502996,-0.6268487113910814,-0.6268487113910814,-0.6268487113910814,-1.388824912971598,-1.388824912971598,-1.388824912971598,-0.16286586204338205,-0.16286586204338205,-0.16286586204338205,0.9992964285543786,0.9992964285543786,0.9992964285543786,1,1,1,0.2814685130405281,0.2814685130405281,0.2814685130405281,0.989191614908315,0.989191614908315,0.989191614908315,1,1,1,0.96327756924708,0.96327756924708,0.96327756924708,-1.4013620859578135,-1.4013620859578135,-1.4013620859578135,1
diplopoda_hand_sorting,Diplopoda,hand-sorting,secondary,species_baseline,species_error,species_baseline,species_units,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,1,1,1,0.9999999999999998,0.9999999999999998,0.9999999999999998,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1
diplopoda_hand_sorting,Diplopoda,hand-sorting,secondary,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,0,0,0,12.698412698412698,7.936507936507953,15.873015873015884,5.954067676011709,3.8856828730426063,8.611146315816898,8.986650425750863,5.3375515209237445,13.119623283464566,1,1,1,0.9902815986976772,0.9883428717490865,0.9930200687251302,0.9004080429494798,0.8691074003942587,0.9386929607270313,0.9889127184672,0.9832706850911049,0.9935092949707687,0.9293823500530686,0.8893966009611395,0.9514235511493364,0.9190520942318371,0.8759775025063687,0.9408915584376014,0.9533732045942902,0.8834764670982211,0.9792190172708002,-0.1508191331715869,-0.42748159749972037,0.1808106995569349,-0.4797412162901582,-0.9920069396723928,0.33284659897556945,-0.6183809400832907,-1.2071930360603667,0.31956599703891103,0.9694704297096919,0.9031239086460151,0.9901602877780272,1,0.8,1,-0.9256219211586814,-1.6510388848312738,0.5904242614718285,0.9462840208720231,0.8748318350861952,0.975559228900018,1,0.8148683298050514,1,0.9190520942318371,0.8759775025063687,0.9408915584376014,0.011241173717957409,-0.48909879454849803,0.6060299747204323,30
diplopoda_hand_sorting,Diplopoda,hand-sorting,secondary,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,0,-4.0000000000000036,0,11.111111111111116,7.777777777777793,14.28571428571428,5.163955359727823,2.7991934503889015,6.669316233656761,6.691191067512925,3.9626934954365,10.142358316117361,1,1,1,0.9919246560821562,0.9884185109721152,0.9964520201926941,0.9201936398626606,0.8748518855068802,0.9729991435198451,0.99074438607777,0.9846482676114132,0.9973229192467625,0.9189604260782258,0.8840402577849117,0.9543161194343415,0.9086373990673483,0.8674532633390871,0.9475817835055461,0.9602719616818385,0.9032746611126339,0.9924285914067048,-0.39222726885479453,-0.8418394680613284,0.05511741661695436,-0.8126986097141242,-1.5608238810695483,0.09527243476534564,-0.3963548426117125,-1.0319768000366136,0.06394927722374497,0.9852432005996172,0.9674123608969434,0.9975900141788445,1,1,1,-0.6791444691603032,-1.9727044073032873,-0.46937214406363115,0.9650514758888037,0.9291619921037684,0.9822487790439547,1,0.8,1,0.9086373990673483,0.8674532633390871,0.9475817835055461,-0.4585788890757614,-0.9141775600030333,0.34933036589584354,30
diplopoda_hand_sorting,Diplopoda,hand-sorting,secondary,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,24,19.999999999999996,32.00000000000001,19.84126984126985,15.873015873015884,23.968253968253975,9.3732940715895,6.877237417825246,12.079399700123064,13.312476595876266,9.597179808280826,17.319187692383764,1,1,1,0.9891504681736292,0.9870417587868181,0.992291417489728,0.878046173389522,0.843545863796533,0.9243182360323641,0.986584380220438,0.9798816929001615,0.9924590062604278,0.968656807786574,0.9195661796702769,0.9871183680558016,0.9643414680800175,0.9191976438671974,0.9858999557821071,0.9775341433895598,0.9109024740006711,0.9903698821725587,0.2699415191278143,-0.08772127027865559,0.6574360584311224,1.005931405262317,0.1443757061577711,1.82025027399354,0.013097186226024293,-0.5883427584612033,0.8073702112235038,0.983307513832728,0.9689263344584113,0.9945006731370576,1,1,1,-0.24708972648713745,-1.0217847575657812,0.523562081641461,0.9843847121503628,0.9381885332773183,0.9974419359612734,1,1,1,0.9643414680800175,0.9191976438671974,0.9858999557821071,1.078760542957402,0.5226599167867874,1.8055669872949398,30
diplopoda_pitfall,Diplopoda,pitfall-trap,secondary,adult_only_strict,ontogenetic_filtering,rtu_mixed_best_available,adult_RTU,-8.333333333333337,-8.333333333333337,-8.333333333333337,-19.642857142857128,-19.642857142857128,-19.642857142857128,-7.273220722549545,-7.273220722549545,-7.273220722549545,-13.906918806248258,-13.906918806248258,-13.906918806248258,0.9199428401109612,0.9199428401109612,0.9199428401109612,0.9297104609127731,0.9297104609127731,0.9297104609127731,0.8865296127545638,0.8865296127545638,0.8865296127545638,0.9413469003185806,0.9413469003185806,0.9413469003185806,0.896444662325372,0.896444662325372,0.896444662325372,0.9077685908849755,0.9077685908849755,0.9077685908849755,0.9491409166679243,0.9491409166679243,0.9491409166679243,0.08839030473251075,0.08839030473251075,0.08839030473251075,0.6512235792509813,0.6512235792509813,0.6512235792509813,0.32655070402410935,0.32655070402410935,0.32655070402410935,0.9761615194756218,0.9761615194756218,0.9761615194756218,1,1,1,0.8799001339896968,0.8799001339896968,0.8799001339896968,0.9764546444069951,0.9764546444069951,0.9764546444069951,0.8,0.8,0.8,0.9077685908849755,0.9077685908849755,0.9077685908849755,0.17052886021600155,0.17052886021600155,0.17052886021600155,1
diplopoda_pitfall,Diplopoda,pitfall-trap,secondary,rtu_family_level,resolution_family,rtu_mixed_family_resolvable,family_units,-79.16666666666666,-79.16666666666666,-79.16666666666666,-21.42857142857143,-21.42857142857143,-21.42857142857143,-10.940705634701075,-10.940705634701075,-10.940705634701075,-16.28959675377014,-16.28959675377014,-16.28959675377014,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9764323378975889,0.9764323378975889,0.9764323378975889,0.7867815271751823,0.7867815271751823,0.7867815271751823,0.9753637572413214,0.9753637572413214,0.9753637572413214,0.3927478186911007,0.3927478186911007,0.3927478186911007,0.28691439666298274,0.28691439666298274,0.28691439666298274,0.24824691707240742,0.24824691707240742,0.24824691707240742,-22.417781767542156,-22.417781767542156,-22.417781767542156,-44.48929396713312,-44.48929396713312,-44.48929396713312,-0.902909469010682,-0.902909469010682,-0.902909469010682,0.5997020165244197,0.5997020165244197,0.5997020165244197,-0.4,-0.4,-0.4,-2.4662777452694957,-2.4662777452694957,-2.4662777452694957,0.5649914090887895,0.5649914090887895,0.5649914090887895,0.31622776601683794,0.31622776601683794,0.31622776601683794,0.28691439666298274,0.28691439666298274,0.28691439666298274,-39.06199151945522,-39.06199151945522,-39.06199151945522,1
diplopoda_pitfall,Diplopoda,pitfall-trap,secondary,rtu_genus_level,resolution_genus,rtu_mixed_genus_resolvable,genus_units,-47.61904761904761,-47.61904761904761,-47.61904761904761,-9.433962264150942,-9.433962264150942,-9.433962264150942,-4.254929538221397,-4.254929538221397,-4.254929538221397,-6.347735195984572,-6.347735195984572,-6.347735195984572,1,1,1,0.9856000127731148,0.9856000127731148,0.9856000127731148,0.8954200469017811,0.8954200469017811,0.8954200469017811,0.9857546760486222,0.9857546760486222,0.9857546760486222,0.7436420594617047,0.7436420594617047,0.7436420594617047,0.7433478425897944,0.7433478425897944,0.7433478425897944,0.7515703726713683,0.7515703726713683,0.7515703726713683,-4.49884605656049,-4.49884605656049,-4.49884605656049,-7.620053190959519,-7.620053190959519,-7.620053190959519,-3.950701047631733,-3.950701047631733,-3.950701047631733,0.8481569894864466,0.8481569894864466,0.8481569894864466,-0.4,-0.4,-0.4,-3.3622665451573224,-3.3622665451573224,-3.3622665451573224,0.8280090282014718,0.8280090282014718,0.8280090282014718,0,0,0,0.7433478425897944,0.7433478425897944,0.7433478425897944,-6.078705757875702,-6.078705757875702,-6.078705757875702,1
diplopoda_pitfall,Diplopoda,pitfall-trap,secondary,rtu_mixed_best_available,workflow,rtu_mixed_best_available,mixed_RTU,0,0,0,0,0,0,0,0,0,0,0,0,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,1,1,1,1,1,1,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0.9999999999999998,0.9999999999999998,0.9999999999999998,0,0,0,1
diplopoda_pitfall,Diplopoda,pitfall-trap,secondary,rtu_mixed_family_resolvable,resolution_family,rtu_mixed_family_resolvable,family_resolvable_RTU,0,0,0,0,0,0,0,0,0,0,0,0,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,1,1,1,1,1,1,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0.9999999999999998,0.9999999999999998,0.9999999999999998,0,0,0,1
diplopoda_pitfall,Diplopoda,pitfall-trap,secondary,rtu_mixed_genus_resolvable,resolution_genus,rtu_mixed_genus_resolvable,genus_resolvable_RTU,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1
diplopoda_pitfall,Diplopoda,pitfall-trap,secondary,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,-25,-25,-25,-3.57142857142857,-3.57142857142857,-3.57142857142857,-1.2052612310712418,-1.2052612310712418,-1.2052612310712418,-1.6897574462548914,-1.6897574462548914,-1.6897574462548914,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9954222810097647,0.9954222810097647,0.9954222810097647,0.9736933547622647,0.9736933547622647,0.9736933547622647,0.997978561579945,0.997978561579945,0.997978561579945,0.9343246080360462,0.9343246080360462,0.9343246080360462,0.9380463524486942,0.9380463524486942,0.9380463524486942,0.9201916078952923,0.9201916078952923,0.9201916078952923,-0.8142189664078425,-0.8142189664078425,-0.8142189664078425,-1.1975483730201963,-1.1975483730201963,-1.1975483730201963,-1.2767439484847163,-1.2767439484847163,-1.2767439484847163,0.9602444944960451,0.9602444944960451,0.9602444944960451,0.4,0.4,0.4,-0.8300450983999568,-0.8300450983999568,-0.8300450983999568,0.9849360679029275,0.9849360679029275,0.9849360679029275,0.8,0.8,0.8,0.9380463524486942,0.9380463524486942,0.9380463524486942,-0.905854295886499,-0.905854295886499,-0.905854295886499,1
diplopoda_pitfall,Diplopoda,pitfall-trap,secondary,rtu_species_only_drop_unresolved,workflow,rtu_mixed_best_available,species_only,-29.166666666666664,-29.166666666666664,-29.166666666666664,-24.99999999999999,-24.99999999999999,-24.99999999999999,-10.949963756351355,-10.949963756351355,-10.949963756351355,-20.464025058617974,-20.464025058617974,-20.464025058617974,0.9238625896296503,0.9238625896296503,0.9238625896296503,0.9473925703124113,0.9473925703124113,0.9473925703124113,0.8271176329988842,0.8271176329988842,0.8271176329988842,0.9481285417997015,0.9481285417997015,0.9481285417997015,0.9589331322782284,0.9589331322782284,0.9589331322782284,0.9615954318569804,0.9615954318569804,0.9615954318569804,0.978106283226478,0.978106283226478,0.978106283226478,-0.843218770923615,-0.843218770923615,-0.843218770923615,-1.4340865220846988,-1.4340865220846988,-1.4340865220846988,-2.051603290346449,-2.051603290346449,-2.051603290346449,0.9800633273976331,0.9800633273976331,0.9800633273976331,0.4,0.4,0.4,-2.6340847159186165,-2.6340847159186165,-2.6340847159186165,0.9815086624623451,0.9815086624623451,0.9815086624623451,0.8,0.8,0.8,0.9615954318569804,0.9615954318569804,0.9615954318569804,-1.9701479276797884,-1.9701479276797884,-1.9701479276797884,1
diplopoda_pitfall,Diplopoda,pitfall-trap,secondary,species_baseline,species_error,species_baseline,species_units,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0.9999999999999998,0.9999999999999998,0.9999999999999998,1,1,1,1,1,1,0.9999999999999996,0.9999999999999996,0.9999999999999996,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1
