assemblage_id,scenario,scenario_family,baseline_scenario,unit_type,distance,predictor,baseline_ispline_weight_median,scenario_ispline_weight_median,delta_ispline_weight_median,n_iter
carabidae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,Bray-Curtis,t360_mean,2.576800215609529,2.5561896473651693,-0.020610568244359584,12
carabidae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,Sørensen,Geographic,1.10037895593722,1.1218245644188678,0.021445608481648004,12
carabidae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,Sørensen,mos,1.4474353417529278,1.3984099976030437,-0.04902534414988402,12
carabidae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,Sørensen,p_h,1.1851210234201468,1.2624056051732604,0.07728458175311359,12
carabidae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,Sørensen,t360_mean,1.4901384630122485,1.603568041467128,0.11342957845487966,12
collembola_soil_core,rtu_family_level,resolution_family,rtu_mixed_family_resolvable,family_units,Bray-Curtis,Geographic,0.9441198052228743,0.36557288656543735,-0.578546918657437,1
collembola_soil_core,rtu_family_level,resolution_family,rtu_mixed_family_resolvable,family_units,Bray-Curtis,mos,0.4656329687025361,0,-0.4656329687025361,1
collembola_soil_core,rtu_family_level,resolution_family,rtu_mixed_family_resolvable,family_units,Bray-Curtis,p_h,0.19093106778353125,0,-0.19093106778353125,1
collembola_soil_core,rtu_family_level,resolution_family,rtu_mixed_family_resolvable,family_units,Bray-Curtis,t360_mean,2.0156197552080557,1.5891509303709985,-0.42646882483705717,1
collembola_soil_core,rtu_family_level,resolution_family,rtu_mixed_family_resolvable,family_units,Sørensen,Geographic,0.7615827035600641,0.11568025543236393,-0.6459024481277001,1
collembola_soil_core,rtu_family_level,resolution_family,rtu_mixed_family_resolvable,family_units,Sørensen,mos,0.3348350666798396,0,-0.3348350666798396,1
collembola_soil_core,rtu_family_level,resolution_family,rtu_mixed_family_resolvable,family_units,Sørensen,p_h,0.13924979038353025,0.040840631289044305,-0.09840915909448594,1
collembola_soil_core,rtu_family_level,resolution_family,rtu_mixed_family_resolvable,family_units,Sørensen,t360_mean,2.0480614346754353,1.207828022324707,-0.8402334123507282,1
collembola_soil_core,rtu_genus_level,resolution_genus,rtu_mixed_genus_resolvable,genus_units,Bray-Curtis,Geographic,0.9514104018546288,0.7586070043459112,-0.19280339750871756,1
collembola_soil_core,rtu_genus_level,resolution_genus,rtu_mixed_genus_resolvable,genus_units,Bray-Curtis,mos,0.43839041104693643,0.4270018264538459,-0.011388584593090556,1
collembola_soil_core,rtu_genus_level,resolution_genus,rtu_mixed_genus_resolvable,genus_units,Bray-Curtis,p_h,0.19060060247931943,0.2080680064776872,0.01746740399836777,1
collembola_soil_core,rtu_genus_level,resolution_genus,rtu_mixed_genus_resolvable,genus_units,Bray-Curtis,t360_mean,2.062083422148876,1.929862812613535,-0.1322206095353411,1
collembola_soil_core,rtu_genus_level,resolution_genus,rtu_mixed_genus_resolvable,genus_units,Sørensen,Geographic,0.7691854215670438,0.49600455705399893,-0.2731808645130449,1
collembola_soil_core,rtu_genus_level,resolution_genus,rtu_mixed_genus_resolvable,genus_units,Sørensen,mos,0.3159095847902489,0.24207194796898757,-0.07383763682126132,1
collembola_soil_core,rtu_genus_level,resolution_genus,rtu_mixed_genus_resolvable,genus_units,Sørensen,p_h,0.1357861793128089,0.16080891884549084,0.025022739532681942,1
collembola_soil_core,rtu_genus_level,resolution_genus,rtu_mixed_genus_resolvable,genus_units,Sørensen,t360_mean,2.108882657335154,1.9917374247095652,-0.11714523262558862,1
collembola_soil_core,rtu_mixed_best_available,workflow,rtu_mixed_best_available,mixed_RTU,Bray-Curtis,Geographic,0.9441198052228743,0.9441198052228743,0,1
collembola_soil_core,rtu_mixed_best_available,workflow,rtu_mixed_best_available,mixed_RTU,Bray-Curtis,mos,0.4656329687025361,0.4656329687025361,0,1
collembola_soil_core,rtu_mixed_best_available,workflow,rtu_mixed_best_available,mixed_RTU,Bray-Curtis,p_h,0.19093106778353125,0.19093106778353125,0,1
collembola_soil_core,rtu_mixed_best_available,workflow,rtu_mixed_best_available,mixed_RTU,Bray-Curtis,t360_mean,2.0156197552080557,2.0156197552080557,0,1
collembola_soil_core,rtu_mixed_best_available,workflow,rtu_mixed_best_available,mixed_RTU,Sørensen,Geographic,0.7615827035600641,0.7615827035600641,0,1
collembola_soil_core,rtu_mixed_best_available,workflow,rtu_mixed_best_available,mixed_RTU,Sørensen,mos,0.3348350666798396,0.3348350666798396,0,1
collembola_soil_core,rtu_mixed_best_available,workflow,rtu_mixed_best_available,mixed_RTU,Sørensen,p_h,0.13924979038353025,0.13924979038353025,0,1
collembola_soil_core,rtu_mixed_best_available,workflow,rtu_mixed_best_available,mixed_RTU,Sørensen,t360_mean,2.0480614346754353,2.0480614346754353,0,1
collembola_soil_core,rtu_mixed_family_resolvable,resolution_family,rtu_mixed_family_resolvable,family_resolvable_RTU,Bray-Curtis,Geographic,0.9441198052228743,0.9441198052228743,0,1
collembola_soil_core,rtu_mixed_family_resolvable,resolution_family,rtu_mixed_family_resolvable,family_resolvable_RTU,Bray-Curtis,mos,0.4656329687025361,0.4656329687025361,0,1
collembola_soil_core,rtu_mixed_family_resolvable,resolution_family,rtu_mixed_family_resolvable,family_resolvable_RTU,Bray-Curtis,p_h,0.19093106778353125,0.19093106778353125,0,1
collembola_soil_core,rtu_mixed_family_resolvable,resolution_family,rtu_mixed_family_resolvable,family_resolvable_RTU,Bray-Curtis,t360_mean,2.0156197552080557,2.0156197552080557,0,1
collembola_soil_core,rtu_mixed_family_resolvable,resolution_family,rtu_mixed_family_resolvable,family_resolvable_RTU,Sørensen,Geographic,0.7615827035600641,0.7615827035600641,0,1
collembola_soil_core,rtu_mixed_family_resolvable,resolution_family,rtu_mixed_family_resolvable,family_resolvable_RTU,Sørensen,mos,0.3348350666798396,0.3348350666798396,0,1
collembola_soil_core,rtu_mixed_family_resolvable,resolution_family,rtu_mixed_family_resolvable,family_resolvable_RTU,Sørensen,p_h,0.13924979038353025,0.13924979038353025,0,1
collembola_soil_core,rtu_mixed_family_resolvable,resolution_family,rtu_mixed_family_resolvable,family_resolvable_RTU,Sørensen,t360_mean,2.0480614346754353,2.0480614346754353,0,1
collembola_soil_core,rtu_mixed_genus_resolvable,resolution_genus,rtu_mixed_genus_resolvable,genus_resolvable_RTU,Bray-Curtis,Geographic,0.9514104018546288,0.9514104018546288,0,1
collembola_soil_core,rtu_mixed_genus_resolvable,resolution_genus,rtu_mixed_genus_resolvable,genus_resolvable_RTU,Bray-Curtis,mos,0.43839041104693643,0.43839041104693643,0,1
collembola_soil_core,rtu_mixed_genus_resolvable,resolution_genus,rtu_mixed_genus_resolvable,genus_resolvable_RTU,Bray-Curtis,p_h,0.19060060247931943,0.19060060247931943,0,1
collembola_soil_core,rtu_mixed_genus_resolvable,resolution_genus,rtu_mixed_genus_resolvable,genus_resolvable_RTU,Bray-Curtis,t360_mean,2.062083422148876,2.062083422148876,0,1
collembola_soil_core,rtu_mixed_genus_resolvable,resolution_genus,rtu_mixed_genus_resolvable,genus_resolvable_RTU,Sørensen,Geographic,0.7691854215670438,0.7691854215670438,0,1
collembola_soil_core,rtu_mixed_genus_resolvable,resolution_genus,rtu_mixed_genus_resolvable,genus_resolvable_RTU,Sørensen,mos,0.3159095847902489,0.3159095847902489,0,1
collembola_soil_core,rtu_mixed_genus_resolvable,resolution_genus,rtu_mixed_genus_resolvable,genus_resolvable_RTU,Sørensen,p_h,0.1357861793128089,0.1357861793128089,0,1
collembola_soil_core,rtu_mixed_genus_resolvable,resolution_genus,rtu_mixed_genus_resolvable,genus_resolvable_RTU,Sørensen,t360_mean,2.108882657335154,2.108882657335154,0,1
collembola_soil_core,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,Bray-Curtis,Geographic,0.9441198052228743,0.95008507666725,0.005965271444375642,1
collembola_soil_core,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,Bray-Curtis,mos,0.4656329687025361,0.4650392297438011,-5.937389587350461e-4,1
collembola_soil_core,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,Bray-Curtis,p_h,0.19093106778353125,0.19100480889439664,7.374111086538848e-5,1
collembola_soil_core,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,Bray-Curtis,t360_mean,2.0156197552080557,2.017770145619194,0.002150390411138403,1
collembola_soil_core,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,Sørensen,Geographic,0.7615827035600641,0.7677949926915275,0.006212289131463433,1
collembola_soil_core,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,Sørensen,mos,0.3348350666798396,0.3341463648404751,-6.887018393644806e-4,1
collembola_soil_core,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,Sørensen,p_h,0.13924979038353025,0.13916877119465304,-8.101918887720716e-5,1
collembola_soil_core,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,Sørensen,t360_mean,2.0480614346754353,2.052912848166361,0.004851413490925882,1
collembola_soil_core,rtu_species_only_drop_unresolved,workflow,rtu_mixed_best_available,species_only,Bray-Curtis,Geographic,0.9441198052228743,0.6210865416147091,-0.3230332636081652,1
collembola_soil_core,rtu_species_only_drop_unresolved,workflow,rtu_mixed_best_available,species_only,Bray-Curtis,mos,0.4656329687025361,0.5084818982614743,0.042848929558938154,1
collembola_soil_core,rtu_species_only_drop_unresolved,workflow,rtu_mixed_best_available,species_only,Bray-Curtis,p_h,0.19093106778353125,0.18949784765891747,-0.0014332201246137766,1
collembola_soil_core,rtu_species_only_drop_unresolved,workflow,rtu_mixed_best_available,species_only,Bray-Curtis,t360_mean,2.0156197552080557,1.9277742737505843,-0.0878454814574714,1
collembola_soil_core,rtu_species_only_drop_unresolved,workflow,rtu_mixed_best_available,species_only,Sørensen,Geographic,0.7615827035600641,0.651692372253942,-0.10989033130612202,1
collembola_soil_core,rtu_species_only_drop_unresolved,workflow,rtu_mixed_best_available,species_only,Sørensen,mos,0.3348350666798396,0.38665289569952666,0.05181782901968707,1
collembola_soil_core,rtu_species_only_drop_unresolved,workflow,rtu_mixed_best_available,species_only,Sørensen,p_h,0.13924979038353025,0.129789667658171,-0.00946012272535926,1
collembola_soil_core,rtu_species_only_drop_unresolved,workflow,rtu_mixed_best_available,species_only,Sørensen,t360_mean,2.0480614346754353,1.8604355174159997,-0.18762591725943567,1
collembola_soil_core,species_baseline,species_error,species_baseline,species_units,Bray-Curtis,Geographic,0.6210865416147091,0.6210865416147091,0,1
collembola_soil_core,species_baseline,species_error,species_baseline,species_units,Bray-Curtis,mos,0.5084818982614743,0.5084818982614743,0,1
collembola_soil_core,species_baseline,species_error,species_baseline,species_units,Bray-Curtis,p_h,0.18949784765891747,0.18949784765891747,0,1
collembola_soil_core,species_baseline,species_error,species_baseline,species_units,Bray-Curtis,t360_mean,1.9277742737505843,1.9277742737505843,0,1
collembola_soil_core,species_baseline,species_error,species_baseline,species_units,Sørensen,Geographic,0.651692372253942,0.651692372253942,0,1
collembola_soil_core,species_baseline,species_error,species_baseline,species_units,Sørensen,mos,0.38665289569952666,0.38665289569952666,0,1
collembola_soil_core,species_baseline,species_error,species_baseline,species_units,Sørensen,p_h,0.129789667658171,0.129789667658171,0,1
collembola_soil_core,species_baseline,species_error,species_baseline,species_units,Sørensen,t360_mean,1.8604355174159997,1.8604355174159997,0,1
collembola_soil_core,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,Bray-Curtis,Geographic,0.6210865416147091,0.5348441286729839,-0.08624241294172524,12
collembola_soil_core,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,Bray-Curtis,mos,0.5084818982614743,0.5062632012411199,-0.002218697020354321,12
collembola_soil_core,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,Bray-Curtis,p_h,0.18949784765891747,0.17778122689648512,-0.01171662076243235,12
collembola_soil_core,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,Bray-Curtis,t360_mean,1.9277742737505843,1.9296111610948015,0.001836887344217275,12
collembola_soil_core,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,Sørensen,Geographic,0.651692372253942,0.45663449020920266,-0.19505788204473937,12
collembola_soil_core,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,Sørensen,mos,0.38665289569952666,0.38228547879349767,-0.004367416906028987,12
collembola_soil_core,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,Sørensen,p_h,0.129789667658171,0.12896810216292537,-8.215654952456325e-4,12
collembola_soil_core,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,Sørensen,t360_mean,1.8604355174159997,1.8523231962734066,-0.008112321142593082,12
collembola_soil_core,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,Bray-Curtis,Geographic,0.6210865416147091,0.5363532656420282,-0.08473327597268082,12
collembola_soil_core,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,Bray-Curtis,mos,0.5084818982614743,0.5036675578808131,-0.004814340380661197,12
collembola_soil_core,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,Bray-Curtis,p_h,0.18949784765891747,0.18025390958860388,-0.009243938070313595,12
collembola_soil_core,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,Bray-Curtis,t360_mean,1.9277742737505843,1.9319077224259606,0.004133448675376461,12
collembola_soil_core,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,Sørensen,Geographic,0.651692372253942,0.4810416061757836,-0.1706507660781584,12
collembola_soil_core,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,Sørensen,mos,0.38665289569952666,0.38247529398524427,-0.0041776017142823585,12
collembola_soil_core,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,Sørensen,p_h,0.129789667658171,0.13478736507372463,0.004997697415553656,12
collembola_soil_core,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,Sørensen,t360_mean,1.8604355174159997,1.8708596322482294,0.010424114832229714,12
collembola_soil_core,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,Bray-Curtis,Geographic,0.6210865416147091,0.5990407100061397,-0.02204583160856949,12
collembola_soil_core,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,Bray-Curtis,mos,0.5084818982614743,0.5467273825116306,0.03824548425015628,12
collembola_soil_core,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,Bray-Curtis,p_h,0.18949784765891747,0.16562914755830604,-0.023868700100611415,12
collembola_soil_core,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,Bray-Curtis,t360_mean,1.9277742737505843,1.9702306179327511,0.04245634418216693,12
collembola_soil_core,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,Sørensen,Geographic,0.651692372253942,0.6287648435119826,-0.022927528741959524,12
collembola_soil_core,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,Sørensen,mos,0.38665289569952666,0.3929820010338879,0.006329105334361235,12
collembola_soil_core,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,Sørensen,p_h,0.129789667658171,0.11740118217461609,-0.012388485483554888,12
collembola_soil_core,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,Sørensen,t360_mean,1.8604355174159997,1.8944277759725234,0.03399225855652377,12
diplopoda_hand_sorting,adult_only_strict,ontogenetic_filtering,rtu_mixed_best_available,adult_RTU,Bray-Curtis,Geographic,0.6237800727361089,0.42328519229124206,-0.20049488044486685,1
diplopoda_hand_sorting,adult_only_strict,ontogenetic_filtering,rtu_mixed_best_available,adult_RTU,Bray-Curtis,mos,2.645712869877595,6.116078561509273,3.470365691631678,1
diplopoda_hand_sorting,adult_only_strict,ontogenetic_filtering,rtu_mixed_best_available,adult_RTU,Bray-Curtis,p_h,1.1234311333025766,0.9376817425837094,-0.1857493907188672,1
diplopoda_hand_sorting,adult_only_strict,ontogenetic_filtering,rtu_mixed_best_available,adult_RTU,Bray-Curtis,t360_mean,0.2281250411251983,0.26379905080092914,0.03567400967573084,1
diplopoda_hand_sorting,adult_only_strict,ontogenetic_filtering,rtu_mixed_best_available,adult_RTU,Sørensen,Geographic,0.8727291778028092,0.8637659544885515,-0.008963223314257696,1
diplopoda_hand_sorting,adult_only_strict,ontogenetic_filtering,rtu_mixed_best_available,adult_RTU,Sørensen,mos,1.061841642145286,5.347292702224126,4.28545106007884,1
diplopoda_hand_sorting,adult_only_strict,ontogenetic_filtering,rtu_mixed_best_available,adult_RTU,Sørensen,p_h,1.1025033384262608,0.8215867158015738,-0.280916622624687,1
diplopoda_hand_sorting,adult_only_strict,ontogenetic_filtering,rtu_mixed_best_available,adult_RTU,Sørensen,t360_mean,0.2826957921059645,0.4115303153729811,0.1288345232670166,1
diplopoda_hand_sorting,rtu_family_level,resolution_family,rtu_mixed_family_resolvable,family_units,Bray-Curtis,Geographic,0.8878576343946182,0,-0.8878576343946182,1
diplopoda_hand_sorting,rtu_family_level,resolution_family,rtu_mixed_family_resolvable,family_units,Bray-Curtis,mos,0.28250467643329746,0.20345405536550795,-0.07905062106778951,1
diplopoda_hand_sorting,rtu_family_level,resolution_family,rtu_mixed_family_resolvable,family_units,Bray-Curtis,p_h,0.9512360354292528,0.20189244620439697,-0.7493435892248559,1
diplopoda_hand_sorting,rtu_family_level,resolution_family,rtu_mixed_family_resolvable,family_units,Bray-Curtis,t360_mean,0,0.3866622670564756,0.3866622670564756,1
diplopoda_hand_sorting,rtu_family_level,resolution_family,rtu_mixed_family_resolvable,family_units,Sørensen,Geographic,1.0884271454907062,0.05654026410112701,-1.0318868813895792,1
diplopoda_hand_sorting,rtu_family_level,resolution_family,rtu_mixed_family_resolvable,family_units,Sørensen,mos,0.030415359360089954,0,-0.030415359360089954,1
diplopoda_hand_sorting,rtu_family_level,resolution_family,rtu_mixed_family_resolvable,family_units,Sørensen,p_h,1.0072390227802772,0.14858804828617014,-0.8586509744941071,1
diplopoda_hand_sorting,rtu_family_level,resolution_family,rtu_mixed_family_resolvable,family_units,Sørensen,t360_mean,0,0.2977524504942536,0.2977524504942536,1
diplopoda_hand_sorting,rtu_genus_level,resolution_genus,rtu_mixed_genus_resolvable,genus_units,Bray-Curtis,Geographic,2.122583545061355,0.6628389681056924,-1.4597445769556625,1
diplopoda_hand_sorting,rtu_genus_level,resolution_genus,rtu_mixed_genus_resolvable,genus_units,Bray-Curtis,mos,0.45471627078988014,0.3091852541719272,-0.14553101661795292,1
diplopoda_hand_sorting,rtu_genus_level,resolution_genus,rtu_mixed_genus_resolvable,genus_units,Bray-Curtis,p_h,0.8958196524881051,0.33727806215309164,-0.5585415903350135,1
diplopoda_hand_sorting,rtu_genus_level,resolution_genus,rtu_mixed_genus_resolvable,genus_units,Bray-Curtis,t360_mean,0,0,0,1
diplopoda_hand_sorting,rtu_genus_level,resolution_genus,rtu_mixed_genus_resolvable,genus_units,Sørensen,Geographic,1.9276757534833706,0.5180693339204556,-1.409606419562915,1
diplopoda_hand_sorting,rtu_genus_level,resolution_genus,rtu_mixed_genus_resolvable,genus_units,Sørensen,mos,0.29149996460368005,0,-0.29149996460368005,1
diplopoda_hand_sorting,rtu_genus_level,resolution_genus,rtu_mixed_genus_resolvable,genus_units,Sørensen,p_h,0.9787787285102817,0.27078587180309166,-0.70799285670719,1
diplopoda_hand_sorting,rtu_genus_level,resolution_genus,rtu_mixed_genus_resolvable,genus_units,Sørensen,t360_mean,0,0.2835289567316977,0.2835289567316977,1
diplopoda_hand_sorting,rtu_mixed_best_available,workflow,rtu_mixed_best_available,mixed_RTU,Bray-Curtis,Geographic,0.8878576343946182,0.8878576343946182,0,1
diplopoda_hand_sorting,rtu_mixed_best_available,workflow,rtu_mixed_best_available,mixed_RTU,Bray-Curtis,mos,0.28250467643329746,0.28250467643329746,0,1
diplopoda_hand_sorting,rtu_mixed_best_available,workflow,rtu_mixed_best_available,mixed_RTU,Bray-Curtis,p_h,0.9512360354292528,0.9512360354292528,0,1
diplopoda_hand_sorting,rtu_mixed_best_available,workflow,rtu_mixed_best_available,mixed_RTU,Bray-Curtis,t360_mean,0,0,0,1
diplopoda_hand_sorting,rtu_mixed_best_available,workflow,rtu_mixed_best_available,mixed_RTU,Sørensen,Geographic,1.0884271454907062,1.0884271454907062,0,1
diplopoda_hand_sorting,rtu_mixed_best_available,workflow,rtu_mixed_best_available,mixed_RTU,Sørensen,mos,0.030415359360089954,0.030415359360089954,0,1
diplopoda_hand_sorting,rtu_mixed_best_available,workflow,rtu_mixed_best_available,mixed_RTU,Sørensen,p_h,1.0072390227802772,1.0072390227802772,0,1
diplopoda_hand_sorting,rtu_mixed_best_available,workflow,rtu_mixed_best_available,mixed_RTU,Sørensen,t360_mean,0,0,0,1
diplopoda_hand_sorting,rtu_mixed_family_resolvable,resolution_family,rtu_mixed_family_resolvable,family_resolvable_RTU,Bray-Curtis,Geographic,0.8878576343946182,0.8878576343946182,0,1
diplopoda_hand_sorting,rtu_mixed_family_resolvable,resolution_family,rtu_mixed_family_resolvable,family_resolvable_RTU,Bray-Curtis,mos,0.28250467643329746,0.28250467643329746,0,1
diplopoda_hand_sorting,rtu_mixed_family_resolvable,resolution_family,rtu_mixed_family_resolvable,family_resolvable_RTU,Bray-Curtis,p_h,0.9512360354292528,0.9512360354292528,0,1
diplopoda_hand_sorting,rtu_mixed_family_resolvable,resolution_family,rtu_mixed_family_resolvable,family_resolvable_RTU,Bray-Curtis,t360_mean,0,0,0,1
diplopoda_hand_sorting,rtu_mixed_family_resolvable,resolution_family,rtu_mixed_family_resolvable,family_resolvable_RTU,Sørensen,Geographic,1.0884271454907062,1.0884271454907062,0,1
diplopoda_hand_sorting,rtu_mixed_family_resolvable,resolution_family,rtu_mixed_family_resolvable,family_resolvable_RTU,Sørensen,mos,0.030415359360089954,0.030415359360089954,0,1
diplopoda_hand_sorting,rtu_mixed_family_resolvable,resolution_family,rtu_mixed_family_resolvable,family_resolvable_RTU,Sørensen,p_h,1.0072390227802772,1.0072390227802772,0,1
diplopoda_hand_sorting,rtu_mixed_family_resolvable,resolution_family,rtu_mixed_family_resolvable,family_resolvable_RTU,Sørensen,t360_mean,0,0,0,1
diplopoda_hand_sorting,rtu_mixed_genus_resolvable,resolution_genus,rtu_mixed_genus_resolvable,genus_resolvable_RTU,Bray-Curtis,Geographic,2.122583545061355,2.122583545061355,0,1
diplopoda_hand_sorting,rtu_mixed_genus_resolvable,resolution_genus,rtu_mixed_genus_resolvable,genus_resolvable_RTU,Bray-Curtis,mos,0.45471627078988014,0.45471627078988014,0,1
diplopoda_hand_sorting,rtu_mixed_genus_resolvable,resolution_genus,rtu_mixed_genus_resolvable,genus_resolvable_RTU,Bray-Curtis,p_h,0.8958196524881051,0.8958196524881051,0,1
diplopoda_hand_sorting,rtu_mixed_genus_resolvable,resolution_genus,rtu_mixed_genus_resolvable,genus_resolvable_RTU,Bray-Curtis,t360_mean,0,0,0,1
diplopoda_hand_sorting,rtu_mixed_genus_resolvable,resolution_genus,rtu_mixed_genus_resolvable,genus_resolvable_RTU,Sørensen,Geographic,1.9276757534833706,1.9276757534833706,0,1
diplopoda_hand_sorting,rtu_mixed_genus_resolvable,resolution_genus,rtu_mixed_genus_resolvable,genus_resolvable_RTU,Sørensen,mos,0.29149996460368005,0.29149996460368005,0,1
diplopoda_hand_sorting,rtu_mixed_genus_resolvable,resolution_genus,rtu_mixed_genus_resolvable,genus_resolvable_RTU,Sørensen,p_h,0.9787787285102817,0.9787787285102817,0,1
diplopoda_hand_sorting,rtu_mixed_genus_resolvable,resolution_genus,rtu_mixed_genus_resolvable,genus_resolvable_RTU,Sørensen,t360_mean,0,0,0,1
diplopoda_hand_sorting,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,Bray-Curtis,Geographic,0.8878576343946182,0.7922873708510576,-0.09557026354356057,1
diplopoda_hand_sorting,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,Bray-Curtis,mos,0.28250467643329746,0.3554789447193527,0.07297426828605524,1
diplopoda_hand_sorting,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,Bray-Curtis,p_h,0.9512360354292528,0.7878544591118246,-0.16338157631742822,1
diplopoda_hand_sorting,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,Bray-Curtis,t360_mean,0,0,0,1
diplopoda_hand_sorting,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,Sørensen,Geographic,1.0884271454907062,1.047583605402824,-0.04084354008788216,1
diplopoda_hand_sorting,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,Sørensen,mos,0.030415359360089954,0.08990217481370771,0.05948681545361776,1
diplopoda_hand_sorting,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,Sørensen,p_h,1.0072390227802772,0.8578958385475677,-0.14934318423270954,1
diplopoda_hand_sorting,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,Sørensen,t360_mean,0,0,0,1
diplopoda_hand_sorting,rtu_species_only_drop_unresolved,workflow,rtu_mixed_best_available,species_only,Bray-Curtis,Geographic,1.8588355539639847,1.9057701949219423,0.04693464095795763,1
diplopoda_hand_sorting,rtu_species_only_drop_unresolved,workflow,rtu_mixed_best_available,species_only,Bray-Curtis,mos,0.4986139754100706,0.47430551337781507,-0.024308462032255507,1
diplopoda_hand_sorting,rtu_species_only_drop_unresolved,workflow,rtu_mixed_best_available,species_only,Bray-Curtis,p_h,0.8665467599249839,0.8353322530974315,-0.031214506827552335,1
diplopoda_hand_sorting,rtu_species_only_drop_unresolved,workflow,rtu_mixed_best_available,species_only,Bray-Curtis,t360_mean,0,0,0,1
diplopoda_hand_sorting,rtu_species_only_drop_unresolved,workflow,rtu_mixed_best_available,species_only,Sørensen,Geographic,1.531866710441848,1.9060749832512143,0.3742082728093663,1
diplopoda_hand_sorting,rtu_species_only_drop_unresolved,workflow,rtu_mixed_best_available,species_only,Sørensen,mos,0.21646699805069777,0.287342534349751,0.07087553629905322,1
diplopoda_hand_sorting,rtu_species_only_drop_unresolved,workflow,rtu_mixed_best_available,species_only,Sørensen,p_h,0.909435911308906,0.8754939036053205,-0.033942007703585464,1
diplopoda_hand_sorting,rtu_species_only_drop_unresolved,workflow,rtu_mixed_best_available,species_only,Sørensen,t360_mean,0,0,0,1
diplopoda_hand_sorting,species_baseline,species_error,species_baseline,species_units,Bray-Curtis,Geographic,1.9057701949219423,1.9057701949219423,0,1
diplopoda_hand_sorting,species_baseline,species_error,species_baseline,species_units,Bray-Curtis,mos,0.47430551337781507,0.47430551337781507,0,1
diplopoda_hand_sorting,species_baseline,species_error,species_baseline,species_units,Bray-Curtis,p_h,0.8353322530974315,0.8353322530974315,0,1
diplopoda_hand_sorting,species_baseline,species_error,species_baseline,species_units,Bray-Curtis,t360_mean,0,0,0,1
diplopoda_hand_sorting,species_baseline,species_error,species_baseline,species_units,Sørensen,Geographic,1.9060749832512143,1.9060749832512143,0,1
diplopoda_hand_sorting,species_baseline,species_error,species_baseline,species_units,Sørensen,mos,0.287342534349751,0.287342534349751,0,1
diplopoda_hand_sorting,species_baseline,species_error,species_baseline,species_units,Sørensen,p_h,0.8754939036053205,0.8754939036053205,0,1
